gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm
89,건제품,11,명란,01,명란(일반)
89,건제품,12,명태,01,북어
89,건제품,12,명태,02,북어포
89,건제품,12,명태,03,북어채
89,건제품,12,명태,04,북어살
89,건제품,12,명태,05,코다리명태
89,건제품,12,명태,06,명엽채(수입)
89,건제품,12,명태,99,기타
89,건제품,13,문어,01,가문어
89,건제품,13,문어,02,피문어
89,건제품,13,문어,03,백문어
89,건제품,13,문어,99,기타
89,건제품,14,미역,01,자연미역
89,건제품,14,미역,02,양식미역
89,건제품,14,미역,03,대각미역
89,건제품,14,미역,04,울산대장각미역
89,건제품,14,미역,05,기장각미역
89,건제품,14,미역,06,줄기미역
89,건제품,14,미역,07,봉지미역
89,건제품,14,미역,08,물미역
89,건제품,14,미역,09,바람미역
89,건제품,14,미역,10,미역귀
89,건제품,14,미역,11,돌미역
89,건제품,14,미역,12,완도미역
89,건제품,14,미역,13,미역줄기
89,건제품,14,미역,14,미역파치
89,건제품,14,미역,15,오리미역
89,건제품,14,미역,99,기타
89,건제품,15,밴댕어,01,밴댕어(일반)
89,건제품,16,뱅어포,01,뱅어포(일반)
89,건제품,17,새우,01,새우살
89,건제품,17,새우,02,중하
89,건제품,17,새우,03,보리새우
89,건제품,17,새우,99,기타
89,건제품,18,설치,01,설치(일반)
89,건제품,19,실치,01,실치(일반)
89,건제품,20,양미리,01,양미리(일반)
89,건제품,21,연어,01,연어알
89,건제품,21,연어,02,연어살
89,건제품,21,연어,99,기타
89,건제품,22,오징어,01,오징어
89,건제품,22,오징어,02,오징어채
89,건제품,22,오징어,03,오징어발
89,건제품,22,오징어,04,오징어채(수입)
89,건제품,22,오징어,05,맛진미(수입)
89,건제품,22,오징어,06,홍진미(수입)
89,건제품,22,오징어,07,오징어실채(수입)
89,건제품,22,오징어,08,가문어
89,건제품,22,오징어,99,기타
89,건제품,23,옥돔,01,옥돔(일반)
89,건제품,24,장어포,01,장어포(일반)
89,건제품,25,조개살,01,조개살(일반)
89,건제품,26,조기,01,백조기
89,건제품,26,조기,02,굴비
89,건제품,26,조기,03,부세
89,건제품,26,조기,99,기타
89,건제품,27,쥐치,01,쥐치포
89,건제품,27,쥐치,02,쥐치채
89,건제품,27,쥐치,03,쥐알포
89,건제품,27,쥐치,04,쥐치포(수입)
89,건제품,27,쥐치,99,기타
89,건제품,28,청각,00,청각
89,건제품,28,청각,01,청각(일반)
89,건제품,29,청어,01,청어알
89,건제품,29,청어,02,청어포
89,건제품,29,청어,99,기타
89,건제품,30,파래,01,파래(일반)
89,건제품,31,학공치포,01,학공치포(일반)
89,건제품,32,한치채,01,한치채(일반)
89,건제품,33,홍합,01,홍합(일반)
89,건제품,34,갈래곰보,01,갈래곰보(일반)
89,건제품,35,고등어,01,고등어(일반)
89,건제품,36,날치알,01,날치알(일반)
89,건제품,37,바지락,01,바지락(일반)
89,건제품,37,바지락,02,바지락살
89,건제품,38,상어알,01,상어알(일반)
89,건제품,39,성게알,01,성게알(일반)
89,건제품,40,전복,01,전복(일반)
89,건제품,41,오분자기,01,오분자가(일반)
89,건제품,42,전복내장,01,전복내장(일반)
89,건제품,43,해삼,01,해삼(일반)
89,건제품,44,해파리,01,해파리(일반)
89,건제품,45,과메기,01,과메기(일반)
89,건제품,46,게,01,절단꽃게
89,건제품,48,아귀,01,아귀포
89,건제품,48,아귀,02,아귀채
89,건제품,50,서대,01,서대(박대)포
89,건제품,55,양태(장대),01,양태채
89,건제품,55,양태(장대),98,양태채(수입)
89,건제품,56,다랑어,01,다랑어포
89,건제품,56,다랑어,98,다랑어포(수입)
89,건제품,57,조피볼락,01,조피볼락
89,건제품,58,단포,01,단포(수입)
89,건제품,59,볼락,01,볼락(일반)
89,건제품,60,가자미,01,가자미(일반)
89,건제품,61,임연수,01,임연수(일반)
89,건제품,62,매퉁이,01,매퉁이채
89,건제품,99,기타,99,기타
8A,(냉동) 내수면 갑각류 ,1,가재,-,-
8A,(냉동) 내수면 갑각류 ,2,게,-,-
8A,(냉동) 내수면 갑각류 ,3,새우,-,-
8A,(냉동) 내수면 갑각류 ,99,기타 내수면갑각류,-,-
8B,(냉동) 내수면 연체류 ,99,기타 내수면 연체류,-,-
8C,(냉동) 내수면 조류 ,1,순채,-,-
8C,(냉동) 내수면 조류 ,2,미끈가지,-,-
8C,(냉동) 내수면 조류 ,99,기타 내수면 조류,-,-
8D,(냉동) 내수면 양서류 ,1,개구리,-,-
8D,(냉동) 내수면 양서류 ,99,기타 내수면 양서류,-,-
8E,(냉동) 내수면 파충류 ,1,자라,-,-
8E,(냉동) 내수면 파충류 ,99,기타 내수면 파충류,-,-
8Z,(냉동) 기타 ,1,냉동기타,-,-
91,농림가공,01,통조림,01,백도
91,농림가공,01,통조림,02,황도
91,농림가공,01,통조림,03,배
91,농림가공,01,통조림,04,사과
91,농림가공,01,통조림,05,포도
91,농림가공,01,통조림,06,앵두
91,농림가공,01,통조림,07,밀감
91,농림가공,01,통조림,08,살구
91,농림가공,01,통조림,09,자두
91,농림가공,01,통조림,10,양송이
91,농림가공,01,통조림,11,죽순
91,농림가공,01,통조림,99,기타통조림
91,농림가공,02,쨈,01,사과쨈
91,농림가공,02,쨈,02,포도쨈
91,농림가공,02,쨈,04,딸기쨈
91,농림가공,02,쨈,99,기타
91,농림가공,03,주스,01,복숭아쥬스
91,농림가공,03,주스,02,포도쥬스
91,농림가공,03,주스,07,파인애플쥬스
91,농림가공,03,주스,08,딸기쥬스
91,농림가공,03,주스,09,사과쥬스
91,농림가공,03,주스,13,토마토쥬스
91,농림가공,03,주스,14,당근쥬스
91,농림가공,03,주스,99,기타
91,농림가공,04,절임식품,00,절임식품
91,농림가공,04,절임식품,01,포기김치
91,농림가공,04,절임식품,02,총각김치
91,농림가공,04,절임식품,03,배추김치
91,농림가공,04,절임식품,06,백김치
91,농림가공,04,절임식품,07,얼갈이김치
91,농림가공,04,절임식품,08,열무김치
91,농림가공,04,절임식품,13,깻잎김치
91,농림가공,04,절임식품,15,파김치
91,농림가공,04,절임식품,16,고춧잎김치
91,농림가공,04,절임식품,20,갓김치
91,농림가공,04,절임식품,22,고들빼기김치
91,농림가공,04,절임식품,23,깍두기김치
91,농림가공,04,절임식품,24,동치미김치
91,농림가공,04,절임식품,25,콩자반김치
91,농림가공,04,절임식품,28,기타김치
91,농림가공,04,절임식품,29,통마늘
91,농림가공,04,절임식품,30,단무지
91,농림가공,04,절임식품,33,김밥단부지
91,농림가공,04,절임식품,34,맛단무지
91,농림가공,04,절임식품,37,썬단무지
91,농림가공,04,절임식품,38,통오이지
91,농림가공,04,절임식품,39,썬오이지
91,농림가공,04,절임식품,40,참외지
91,농림가공,04,절임식품,41,마늘쫑
91,농림가공,04,절임식품,42,울외
91,농림가공,04,절임식품,43,양파
91,농림가공,04,절임식품,44,고추무침
91,농림가공,04,절임식품,45,깻잎무침
91,농림가공,04,절임식품,46,도라지장아찌
91,농림가공,04,절임식품,47,마늘장아찌
91,농림가공,04,절임식품,48,마늘쫑장아찌
91,농림가공,04,절임식품,51,더덕장아찌
91,농림가공,04,절임식품,52,울외장아찌
91,농림가공,04,절임식품,53,무장아찌
91,농림가공,04,절임식품,54,콩잎장아찌
91,농림가공,04,절임식품,58,고춧잎장아찌
91,농림가공,04,절임식품,59,풋고추장아찌
91,농림가공,04,절임식품,60,깻잎장아찌
91,농림가공,04,절임식품,61,오이지장아찌
91,농림가공,04,절임식품,62,오이피클
91,농림가공,04,절임식품,63,염장연근
91,농림가공,04,절임식품,64,짠지무
91,농림가공,04,절임식품,65,땅콩자반
91,농림가공,04,절임식품,66,콩자반
91,농림가공,04,절임식품,67,쌈무
91,농림가공,04,절임식품,90,통오이지(수입)
91,농림가공,04,절임식품,91,염장연근(수입)
91,농림가공,04,절임식품,92,울외(수입)
91,농림가공,04,절임식품,93,깻잎장아찌(수입)
91,농림가공,04,절임식품,94,풋고추장아찌(수입)
91,농림가공,04,절임식품,95,마늘장아찌(수입)
91,농림가공,04,절임식품,96,무장아찌(수입)
91,농림가공,04,절임식품,97,단무지(수입)
91,농림가공,04,절임식품,98,절임식품(수입)
91,농림가공,04,절임식품,99,기타
91,농림가공,05,유지,01,참기름
91,농림가공,05,유지,02,들기름
91,농림가공,05,유지,03,콩기름
91,농림가공,05,유지,04,엿기름
91,농림가공,05,유지,06,고추씨기름
91,농림가공,05,유지,10,유채유
91,농림가공,05,유지,11,해바라기씨유
91,농림가공,05,유지,13,맛기름
91,농림가공,05,유지,93,식용유지류
91,농림가공,05,유지,94,맛기름(수입)
91,농림가공,05,유지,95,참기름(수입)
91,농림가공,05,유지,96,들기름(수입)
91,농림가공,05,유지,97,엿기름(수입)
91,농림가공,05,유지,98,고추씨기름(수입)
91,농림가공,05,유지,99,기타
91,농림가공,06,전분 및 사료제조,01,쌀가루
91,농림가공,06,전분 및 사료제조,04,찹쌀가루
91,농림가공,06,전분 및 사료제조,06,밀가루
91,농림가공,06,전분 및 사료제조,10,콩가루
91,농림가공,06,전분 및 사료제조,15,미숫가루
91,농림가공,06,전분 및 사료제조,18,메주가루
91,농림가공,06,전분 및 사료제조,19,도토리가루
91,농림가공,06,전분 및 사료제조,21,솔잎가루
91,농림가공,06,전분 및 사료제조,25,고구마전분
91,농림가공,06,전분 및 사료제조,26,감자전분
91,농림가공,06,전분 및 사료제조,27,도토리전분
91,농림가공,06,전분 및 사료제조,28,옥수수전분
91,농림가공,06,전분 및 사료제조,32,쌀엿
91,농림가공,06,전분 및 사료제조,33,찹쌀엿
91,농림가공,06,전분 및 사료제조,34,찹쌀조청엿
91,농림가공,06,전분 및 사료제조,35,호박물엿
91,농림가공,06,전분 및 사료제조,41,전통엿
91,농림가공,06,전분 및 사료제조,45,다시마가루
91,농림가공,06,전분 및 사료제조,47,쑥가루
91,농림가공,06,전분 및 사료제조,48,홍화씨가루
91,농림가공,06,전분 및 사료제조,49,엿기름가루
91,농림가공,06,전분 및 사료제조,51,도토리묵
91,농림가공,06,전분 및 사료제조,54,곤약
91,농림가공,06,전분 및 사료제조,55,청포묵
91,농림가공,06,전분 및 사료제조,56,동부묵
91,농림가공,06,전분 및 사료제조,57,메밀묵
91,농림가공,06,전분 및 사료제조,58,검정깻묵
91,농림가공,06,전분 및 사료제조,59,올방개묵
91,농림가공,06,전분 및 사료제조,60,들깨가루
91,농림가공,06,전분 및 사료제조,92,콩가루(수입)
91,농림가공,06,전분 및 사료제조,93,찹쌀가루(수입)
91,농림가공,06,전분 및 사료제조,94,미숫가루(수입)
91,농림가공,06,전분 및 사료제조,95,곤약(수입)
91,농림가공,06,전분 및 사료제조,96,도토리묵(수입)
91,농림가공,06,전분 및 사료제조,97,청포묵(수입)
91,농림가공,06,전분 및 사료제조,98,동부묵(수입)
91,농림가공,06,전분 및 사료제조,99,기타
91,농림가공,07,곡물제조,01,송편
91,농림가공,07,곡물제조,02,절편
91,농림가공,07,곡물제조,03,영지절편
91,농림가공,07,곡물제조,07,인절미
91,농림가공,07,곡물제조,09,무지개떡
91,농림가공,07,곡물제조,10,시루떡
91,농림가공,07,곡물제조,12,순쌀떡
91,농림가공,07,곡물제조,13,찹쌀떡
91,농림가공,07,곡물제조,15,떡복이떡
91,농림가공,07,곡물제조,16,떡국떡
91,농림가공,07,곡물제조,31,고구마당면
91,농림가공,07,곡물제조,32,감자당면
91,농림가공,07,곡물제조,33,함흥냉면
91,농림가공,07,곡물제조,34,쌀쫄면
91,농림가공,07,곡물제조,36,메밀국수
91,농림가공,07,곡물제조,37,쌀국수
91,농림가공,07,곡물제조,40,감자국수
91,농림가공,07,곡물제조,49,기타(국수)
91,농림가공,07,곡물제조,63,쌀밥(백반)
91,농림가공,07,곡물제조,64,청결미밥
91,농림가공,07,곡물제조,65,현미밥
91,농림가공,07,곡물제조,66,보리밥
91,농림가공,07,곡물제조,67,콩밥
91,농림가공,07,곡물제조,71,오곡밥
91,농림가공,07,곡물제조,83,청주
91,농림가공,07,곡물제조,84,포도주
91,농림가공,07,곡물제조,86,막걸리
91,농림가공,07,곡물제조,87,머루주
91,농림가공,07,곡물제조,91,두부
91,농림가공,07,곡물제조,92,순두부
91,농림가공,07,곡물제조,93,한과
91,농림가공,07,곡물제조,94,약초주
91,농림가공,07,곡물제조,95,연두부
91,농림가공,07,곡물제조,98,메밀국수(수입)
91,농림가공,07,곡물제조,99,기타
91,농림가공,07,곡물제조,Z7,순두부(수입)
91,농림가공,07,곡물제조,Z8,연두부(수입)
91,농림가공,07,곡물제조,Z9,두부(수입)
91,농림가공,08,조미제품,01,고추가루
91,농림가공,08,조미제품,04,후추가루
91,농림가공,08,조미제품,06,마늘분말
91,농림가공,08,조미제품,08,들깨분말
91,농림가공,08,조미제품,09,참깨소금
91,농림가공,08,조미제품,10,홍고추다대기
91,농림가공,08,조미제품,12,마늘다대기
91,농림가공,08,조미제품,16,된장
91,농림가공,08,조미제품,17,간장
91,농림가공,08,조미제품,18,간장메주
91,농림가공,08,조미제품,19,사각메주
91,농림가공,08,조미제품,20,알메주
91,농림가공,08,조미제품,25,생고추장
91,농림가공,08,조미제품,26,전통고추장
91,농림가공,08,조미제품,27,볶음고추장
91,농림가공,08,조미제품,29,청국장
91,농림가공,08,조미제품,30,비지장
91,농림가공,08,조미제품,31,초피가루
91,농림가공,08,조미제품,32,고추부각
91,농림가공,08,조미제품,95,들깨분말(수입)
91,농림가공,08,조미제품,96,청국장(수입)
91,농림가공,08,조미제품,97,후추가루(수입)
91,농림가공,08,조미제품,98,고추가루(수입)
91,농림가공,08,조미제품,99,기타
91,농림가공,09,차,01,감로차
91,농림가공,09,차,05,구기자차
91,농림가공,09,차,06,녹차
91,농림가공,09,차,07,당유자차
91,농림가공,09,차,08,자몽차
91,농림가공,09,차,11,둥글레차
91,농림가공,09,차,14,모과차
91,농림가공,09,차,15,보리차
91,농림가공,09,차,18,생강차
91,농림가공,09,차,19,솔잎차
91,농림가공,09,차,23,옥수수차
91,농림가공,09,차,24,유자차
91,농림가공,09,차,25,율무차
91,농림가공,09,차,27,참미역차
91,농림가공,09,차,33,현미녹차
91,농림가공,09,차,34,홍삼차
91,농림가공,09,차,35,홍차
91,농림가공,09,차,38,레몬차
91,농림가공,09,차,97,옥수수차(수입)
91,농림가공,09,차,99,기타
91,농림가공,10,기타식품,03,호박죽
91,농림가공,10,기타식품,04,볶음땅콩(알)
91,농림가공,10,기타식품,05,볶음땅콩(피)
91,농림가공,10,기타식품,08,혼합버섯스넥
91,농림가공,10,기타식품,09,매실식초
91,농림가공,10,기타식품,10,식초(일반)
91,농림가공,10,기타식품,11,현미식초
91,농림가공,10,기타식품,12,감식초
91,농림가공,10,기타식품,13,복숭아식초
91,농림가공,10,기타식품,14,포도식초
91,농림가공,10,기타식품,15,볶은커피
91,농림가공,10,기타식품,16,인스턴트커피
91,농림가공,10,기타식품,17,액상커피
91,농림가공,10,기타식품,18,유자청
91,농림가공,10,기타식품,19,누룽지
91,농림가공,10,기타식품,20,죽제품류
91,농림가공,10,기타식품,23,뽕잎청
91,농림가공,10,기타식품,25,포도원액
91,농림가공,10,기타식품,28,당귀농축액
91,농림가공,10,기타식품,33,우슬
91,농림가공,10,기타식품,35,배즙엑기스
91,농림가공,10,기타식품,37,유과
91,농림가공,10,기타식품,38,약과
91,농림가공,10,기타식품,39,선과
91,농림가공,10,기타식품,40,볶음참깨
91,농림가공,10,기타식품,41,포도즙
91,농림가공,10,기타식품,42,신립초즙
91,농림가공,10,기타식품,45,사과즙
91,농림가공,10,기타식품,46,석류엑기스
91,농림가공,10,기타식품,47,혼합땅콩
91,농림가공,10,기타식품,48,스테비아 토마토
91,농림가공,10,기타식품,93,맥주효모
91,농림가공,10,기타식품,98,볶음땅콩(피)(수입)
91,농림가공,10,기타식품,99,기타
91,농림가공,11,화훼가공,99,기타
91,농림가공,12,목기,17,접치기상
91,농림가공,13,제기,-,-
91,농림가공,14,음료,-,-
91,농림가공,15,건강보조식품,07,홍삼액
91,농림가공,15,건강보조식품,08,홍삼농축액
91,농림가공,15,건강보조식품,99,기타
91,농림가공,16,농림공예,-,-
91,농림가공,17,건제품,01,건당근
91,농림가공,17,건제품,02,건바나나
91,농림가공,17,건제품,03,건포도
91,농림가공,17,건제품,04,사과말랭이
91,농림가공,17,건제품,18,건포도(수입)
91,농림가공,17,건제품,99,기타
91,농림가공,18,비식용유기가공품,01,애완용동물 유기가공품(95%)
91,농림가공,18,비식용유기가공품,02,애완용동물 유기가공품(70%)
91,농림가공,99,기타,01,곤약감자추출물
91,농림가공,99,기타,99,기타
92,축산가공,01,육가공품,01,본인햄
92,축산가공,01,육가공품,05,안심햄
92,축산가공,01,육가공품,08,혼합프레스햄
92,축산가공,01,육가공품,09,소시지
92,축산가공,01,육가공품,16,베이컨
92,축산가공,01,육가공품,36,우육포
92,축산가공,01,육가공품,37,돈육포
92,축산가공,01,육가공품,99,기타포
92,축산가공,02,축산부산물,-,-
92,축산가공,99,기타,-,-
93,수산가공,01,통조림,01,가다랭어기름담금
93,수산가공,01,통조림,02,게살
93,수산가공,01,통조림,03,훈제골뱅이
93,수산가공,01,통조림,04,조제골뱅이
93,수산가공,01,통조림,05,굴
93,수산가공,01,통조림,06,고막
93,수산가공,01,통조림,07,꽁치
93,수산가공,01,통조림,08,멸치
93,수산가공,01,통조림,09,명태
93,수산가공,01,통조림,10,바다가재
93,수산가공,01,통조림,11,바지락
93,수산가공,01,통조림,12,바지락훈제기름
93,수산가공,01,통조림,13,뱀장어
93,수산가공,01,통조림,14,붉은대게
93,수산가공,01,통조림,15,새조개
93,수산가공,01,통조림,16,훈제새조개
93,수산가공,01,통조림,17,소라
93,수산가공,01,통조림,18,송어
93,수산가공,01,통조림,19,연어
93,수산가공,01,통조림,20,오징어
93,수산가공,01,통조림,21,재첩
93,수산가공,01,통조림,22,전갱이
93,수산가공,01,통조림,23,전복
93,수산가공,01,통조림,24,정어리도미도담금
93,수산가공,01,통조림,25,정어리
93,수산가공,01,통조림,26,참치
93,수산가공,01,통조림,27,청어
93,수산가공,01,통조림,28,홍합
93,수산가공,01,통조림,99,기타
93,수산가공,02,조미가공,01,가오리포
93,수산가공,02,조미가공,02,가자미
93,수산가공,02,조미가공,03,개량조개
93,수산가공,02,조미가공,04,고등어
93,수산가공,02,조미가공,05,김
93,수산가공,02,조미가공,06,돌김
93,수산가공,02,조미가공,07,꼴뚜기
93,수산가공,02,조미가공,08,꽃게
93,수산가공,02,조미가공,09,대구
93,수산가공,02,조미가공,10,도루묵
93,수산가공,02,조미가공,11,명태포
93,수산가공,02,조미가공,12,문어
93,수산가공,02,조미가공,13,미역
93,수산가공,02,조미가공,14,미역줄기
93,수산가공,02,조미가공,15,바지락
93,수산가공,02,조미가공,16,방어
93,수산가공,02,조미가공,17,보리멸포
93,수산가공,02,조미가공,18,새우
93,수산가공,02,조미가공,19,오징어
93,수산가공,02,조미가공,20,장어
93,수산가공,02,조미가공,21,붕장어
93,수산가공,02,조미가공,22,쥐치
93,수산가공,02,조미가공,23,청어
93,수산가공,02,조미가공,24,파래
93,수산가공,02,조미가공,25,학꽁치
93,수산가공,02,조미가공,26,다시마
93,수산가공,02,조미가공,27,조개살
93,수산가공,02,조미가공,28,건과류
93,수산가공,02,조미가공,29,조미대구포(수입)
93,수산가공,02,조미가공,99,기타
93,수산가공,03,젓갈,01,가자미식해젓
93,수산가공,03,젓갈,02,갈치젓
93,수산가공,03,젓갈,03,갈치창자젓
93,수산가공,03,젓갈,04,갈치속젓
93,수산가공,03,젓갈,05,강달이젓
93,수산가공,03,젓갈,06,황석어젓
93,수산가공,03,젓갈,07,곤쟁이젓
93,수산가공,03,젓갈,08,골뱅이젓
93,수산가공,03,젓갈,09,굴젓
93,수산가공,03,젓갈,10,까나리액젓
93,수산가공,03,젓갈,11,꼴뚜기젓
93,수산가공,03,젓갈,12,한치젓
93,수산가공,03,젓갈,13,꽃게젓
93,수산가공,03,젓갈,14,대구아가미젓
93,수산가공,03,젓갈,15,대구알젓
93,수산가공,03,젓갈,16,멸치젓
93,수산가공,03,젓갈,17,멸치액젓
93,수산가공,03,젓갈,18,멸치육젓
93,수산가공,03,젓갈,19,명란젓
93,수산가공,03,젓갈,20,창란젓
93,수산가공,03,젓갈,21,명태아가미젓
93,수산가공,03,젓갈,22,명태잡젓
93,수산가공,03,젓갈,23,바지락젓
93,수산가공,03,젓갈,24,밴댕이액젓
93,수산가공,03,젓갈,25,병어젓
93,수산가공,03,젓갈,26,새우봄젓
93,수산가공,03,젓갈,27,새우오젓
93,수산가공,03,젓갈,28,새우육젓
93,수산가공,03,젓갈,29,새우추젓
93,수산가공,03,젓갈,30,성게알젓
93,수산가공,03,젓갈,31,소라맛젓
93,수산가공,03,젓갈,32,송어젓
93,수산가공,03,젓갈,33,오징어젓
93,수산가공,03,젓갈,34,갑오징어젓
93,수산가공,03,젓갈,35,우렁쉥이젓
93,수산가공,03,젓갈,36,자리돔젓
93,수산가공,03,젓갈,37,전갱이젓
93,수산가공,03,젓갈,38,전복젓
93,수산가공,03,젓갈,39,오분자기젓
93,수산가공,03,젓갈,40,전어젓
93,수산가공,03,젓갈,41,조개젓
93,수산가공,03,젓갈,42,조기젓
93,수산가공,03,젓갈,43,참치액젓
93,수산가공,03,젓갈,44,청어알젓
93,수산가공,03,젓갈,45,해락젓
93,수산가공,03,젓갈,46,해삼창자젓
93,수산가공,03,젓갈,47,어리굴젓
93,수산가공,03,젓갈,48,낙지젓
93,수산가공,03,젓갈,49,새우젓
93,수산가공,03,젓갈,99,기타젓갈
93,수산가공,04,"어묵,어분,어비",00,"어묵,어분,어비"
93,수산가공,04,"어묵,어분,어비",01,부들어묵
93,수산가공,04,"어묵,어분,어비",02,어육쏘세지
93,수산가공,04,"어묵,어분,어비",03,튀김어묵
93,수산가공,04,"어묵,어분,어비",04,게맛생선묵
93,수산가공,04,"어묵,어분,어비",05,찐어묵
93,수산가공,04,"어묵,어분,어비",06,새우맛어묵
93,수산가공,04,"어묵,어분,어비",07,갑오징어묵
93,수산가공,04,"어묵,어분,어비",08,오징어어묵
93,수산가공,04,"어묵,어분,어비",09,명태어분
93,수산가공,04,"어묵,어분,어비",10,새우껍질어분
93,수산가공,04,"어묵,어분,어비",11,멸치어비
93,수산가공,04,"어묵,어분,어비",12,정어리어비
93,수산가공,04,"어묵,어분,어비",13,상어어유
93,수산가공,04,"어묵,어분,어비",14,주치어유
93,수산가공,04,"어묵,어분,어비",15,구운어묵
93,수산가공,04,"어묵,어분,어비",16,맛살
93,수산가공,04,"어묵,어분,어비",99,기타
93,수산가공,05,천연조미료,01,볶은소금
93,수산가공,05,천연조미료,02,천일염
93,수산가공,07,건가공(포)류,01,건가공(포)류(일반)
93,수산가공,07,건가공(포)류,02,가오리포
93,수산가공,07,건가공(포)류,03,갈치포
93,수산가공,07,건가공(포)류,04,노가리포
93,수산가공,07,건가공(포)류,05,두절노가리
93,수산가공,07,건가공(포)류,06,대구포
93,수산가공,07,건가공(포)류,07,돔포
93,수산가공,07,건가공(포)류,08,메기포
93,수산가공,07,건가공(포)류,09,뱅어포
93,수산가공,07,건가공(포)류,10,색줄멸포
93,수산가공,07,건가공(포)류,11,오징어포
93,수산가공,07,건가공(포)류,12,북어포
93,수산가공,07,건가공(포)류,13,장어포
93,수산가공,07,건가공(포)류,14,쥐치포
93,수산가공,07,건가공(포)류,15,청어포
93,수산가공,07,건가공(포)류,16,학꽁치포
93,수산가공,07,건가공(포)류,17,쥐알포
93,수산가공,07,건가공(포)류,99,기타건가공(포)류
93,수산가공,08,건가공(채)류,01,건가공(채)류(일반)
93,수산가공,08,건가공(채)류,02,노가리채
93,수산가공,08,건가공(채)류,03,북어채
93,수산가공,08,건가공(채)류,04,북어살
93,수산가공,08,건가공(채)류,05,오징어채
93,수산가공,08,건가공(채)류,06,오징어발
93,수산가공,08,건가공(채)류,07,쥐치채
93,수산가공,08,건가공(채)류,08,한치채
93,수산가공,08,건가공(채)류,99,기타건가공(채)류
93,수산가공,09,건가공(해조)류,01,건가공(해조)류(일반)
93,수산가공,09,건가공(해조)류,02,기장각미역
93,수산가공,09,건가공(해조)류,03,대각미역
93,수산가공,09,건가공(해조)류,04,돌미역
93,수산가공,09,건가공(해조)류,05,물미역
93,수산가공,09,건가공(해조)류,06,미역귀
93,수산가공,09,건가공(해조)류,07,미역줄기
93,수산가공,09,건가공(해조)류,08,미역파치
93,수산가공,09,건가공(해조)류,09,바람미역
93,수산가공,09,건가공(해조)류,10,봉지미역
93,수산가공,09,건가공(해조)류,11,양식미역
93,수산가공,09,건가공(해조)류,12,오리미역
93,수산가공,09,건가공(해조)류,13,완도미역
93,수산가공,09,건가공(해조)류,14,울산대장각미역
93,수산가공,09,건가공(해조)류,15,자연미역
93,수산가공,09,건가공(해조)류,16,줄기미역
93,수산가공,09,건가공(해조)류,17,쌈다시마
93,수산가공,09,건가공(해조)류,99,기타건가공(해조)류
93,수산가공,10,연제품류,01,연제품류(일반)
93,수산가공,10,연제품류,02,갑오징어묵
93,수산가공,10,연제품류,03,게맛생선묵
93,수산가공,10,연제품류,04,구운어묵
93,수산가공,10,연제품류,05,맛살
93,수산가공,10,연제품류,06,부들어묵
93,수산가공,10,연제품류,07,새우맛어묵
93,수산가공,10,연제품류,08,어육소시지
93,수산가공,10,연제품류,09,오징어어묵
93,수산가공,10,연제품류,10,찐어묵
93,수산가공,10,연제품류,11,튀김어묵
93,수산가공,10,연제품류,99,기타연제품류
93,수산가공,11,어분류,01,어분류(일반)
93,수산가공,11,어분류,02,명태어분
93,수산가공,11,어분류,03,새우껍질어분
93,수산가공,11,어분류,99,기타 어분류
93,수산가공,12,어비류,01,어비류(일반)
93,수산가공,12,어비류,02,멸치어비
93,수산가공,12,어비류,03,정어리어비
93,수산가공,12,어비류,99,기타어비류
93,수산가공,13,어유류,01,어유류(일반)
93,수산가공,13,어유류,02,상어어유
93,수산가공,13,어유류,03,오징어유
93,수산가공,13,어유류,04,어간유
93,수산가공,13,어유류,05,주치어유
93,수산가공,13,어유류,99,기타어유류
93,수산가공,99,기타,-,-
96,약재류,01,곤포,-,-
96,약재류,02,노감석,-,-
96,약재류,03,노봉방,-,-
96,약재류,04,해조,-,-
96,약재류,05,녹각,-,-
96,약재류,06,녹용,-,-
96,약재류,07,뇌환,-,-
96,약재류,08,누고,-,-
96,약재류,09,망초,-,-
96,약재류,10,모려분(모려),-,-
96,약재류,11,몰약,-,-
96,약재류,12,몽석,-,-
96,약재류,13,백반,-,-
96,약재류,14,건사,-,-
96,약재류,15,별갑,-,-
96,약재류,16,붕사,-,-
96,약재류,17,섬수,-,-
96,약재류,18,수질,-,-
96,약재류,19,아교주(아교),-,-
96,약재류,20,자석,-,-
96,약재류,21,상표초,-,-
96,약재류,22,오공,-,-
96,약재류,23,오초사,-,-
96,약재류,24,적석지,-,-
96,약재류,25,전갈,-,-
96,약재류,26,천축황,-,-
96,약재류,27,합개,-,-
96,약재류,28,혈갈,-,-
96,약재류,ZZ,기타,-,-
98,GMO농산물,01,콩,-,-
98,GMO농산물,02,옥수수,01,옥수수(일반)
98,GMO농산물,03,면화,-,-
98,GMO농산물,04,새싹채소,-,-
98,GMO농산물,05,캐놀라,-,-
98,GMO농산물,06,콩나물,-,-
98,GMO농산물,07,사탕무,-,-
99,LMO농산물,01,콩,-,-
99,LMO농산물,02,옥수수,-,-
99,LMO농산물,03,면실류,-,-
99,LMO농산물,04,알팔파,-,-
99,LMO농산물,05,캐놀라,-,-
9Z,테스트,9Z,테스트2,-,-
A1,(건) 해면어류 ,1,큰가시고기,-,-
A1,(건) 해면어류 ,10,꽁치,-,-
